"color","image","lighting","model","year_3","year_s","year_x","year_y"
"Black/Dark gray","IMG_4232.jpeg",4.844,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4233.jpeg",4.976,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4234.jpeg",5.045,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4235.jpeg",8.291,"Dark","S","","2012–2015","",""
"Black/Dark gray","IMG_4236.jpeg",4.819,"Dark","S","","2012–2015","",""
"Black/Dark gray","IMG_4237.jpeg",8.998,"Dark","S","","2012–2015","",""
"Black/Dark gray","IMG_4238.jpeg",6.026,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4239.jpeg",11.093,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4240.jpeg",4.917,"Dark","Y","","","","2025-nå"
"White","IMG_4241.jpeg",4.464,"Dark","Y","","","","2025-nå"
"White","IMG_4242.jpeg",4.58,"Dark","Y","","","","2025-nå"
"White","IMG_4243.jpeg",4.455,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4244.jpeg",4.506,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4245.jpeg",5.564,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4246.jpeg",5.321,"Dark","Y","","","","2025-nå"
"White","IMG_4247.jpeg",5.58,"Dark","Y","","","","2020–2024"
"White","IMG_4248.jpeg",5.695,"Dark","Y","","","","2020–2024"
"White","IMG_4249.jpeg",6.215,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4251.jpeg",10.99,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4252.jpeg",25.056,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4253.jpeg",5.463,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4254.jpeg",6.914,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4255.jpeg",5.324,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4256.jpeg",4.84,"Dark","Y","","","","2020–2024"
"Red","IMG_4257.jpeg",9.93,"Dark","Y","","","","2020–2024"
"Red","IMG_4259.jpeg",6.971,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4260.jpeg",6.658,"Dark","S","","2016–2020","",""
"Black/Dark gray","IMG_4261.jpeg",9.604,"Dark","S","","2016–2020","",""
"Black/Dark gray","IMG_4262.jpeg",6.998,"Dark","S","","2016–2020","",""
"Black/Dark gray","IMG_4263.jpeg",9.876,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4265.jpeg",8.504,"Dark","Y","","","","2025-nå"
"White","IMG_4272.jpeg",6.711,"Dark","Y","","","","2025-nå"
"White","IMG_4273.jpeg",5.133,"Dark","Y","","","","2025-nå"
"White","IMG_4274.jpeg",4.215,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4275.jpeg",8.453,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4276.jpeg",5.051,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4280.jpeg",7.804,"Dark","3","2024–nå","","",""
"Black/Dark gray","IMG_4282.jpeg",7.15,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4283.jpeg",6.821,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4284.jpeg",11.245,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4285.jpeg",10.594,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4287.jpeg",7.712,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4288.jpeg",9.284,"Dark","3","2017–2023","","",""
"White","IMG_4292.jpeg",10.514,"Dark","X","","","2016–2020",""
"White","IMG_4293.jpeg",5.774,"Dark","X","","","2016–2020",""
"White","IMG_4294.jpeg",5.214,"Dark","X","","","2016–2020",""
"White","IMG_4295.jpeg",7.802,"Dark","Y","","","","2020–2024"
"White","IMG_4296.jpeg",5.189,"Dark","Y","","","","2020–2024"
"White","IMG_4297.jpeg",6.157,"Dark","Y","","","","2020–2024"
"Black/Dark gray","IMG_4298.jpeg",25.077,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4299.jpeg",6.383,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4300.jpeg",6.563,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4301.jpeg",5.545,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4302.jpeg",8.764,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4303.jpeg",5.033,"Dark","Y","","","","2025-nå"
"Black/Dark gray","IMG_4304.jpeg",5.705,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4305.jpeg",4.479,"Dark","3","2017–2023","","",""
"Black/Dark gray","IMG_4306.jpeg",5.236,"Dark","3","2017–2023","","",""
"Red","IMG_4576.jpeg",12.962,"Medium","Other car"
"Black/Dark gray","IMG_4584.jpeg",9.583,"Medium","Other car"
"Light gray/Silver","IMG_4585.jpeg",28.27,"Medium","Other car"
"Light gray/Silver","IMG_4586.jpeg",5.917,"Medium","Other car"
"Black/Dark gray","IMG_4587.jpeg",6.945,"Medium","Other car"
"White","IMG_4588.jpeg",11.758,"Medium","Other car"
"Black/Dark gray","IMG_4589.jpeg",5.726,"Medium","Other car"
"Black/Dark gray","IMG_4590.jpeg",7.576,"Medium","Other car"
"Red","IMG_4591.jpeg",5.773,"Medium","Other car"
"Light gray/Silver","IMG_4592.jpeg",6.481,"Medium","Other car"
"Black/Dark gray","IMG_4593.jpeg",4.292,"Medium","Other car"
"White","IMG_4594.jpeg",4.29,"Medium","Other car"
"Light gray/Silver","IMG_4595.jpeg",4.049,"Medium","Other car"
"White","IMG_4596.jpeg",4.301,"Medium","Other car"
"White","IMG_4597.jpeg",5.47,"Medium","Other car"
"Light gray/Silver","IMG_4598.jpeg",4.397,"Medium","Other car"
"White","IMG_4599.jpeg",4.822,"Medium","Other car"
"Black/Dark gray","IMG_4600.jpeg",4.781,"Medium","Other car"
"Black/Dark gray","IMG_4601.jpeg",4.634,"Medium","Other car"
"Black/Dark gray","IMG_4602.jpeg",6.96,"Medium","Other car"
"Black/Dark gray","IMG_4603.jpeg",6.488,"Medium","Other car"
"White","IMG_4604.jpeg",3.921,"Medium","Other car"
"White","IMG_4605.jpeg",4.886,"Medium","Other car"
"Black/Dark gray","IMG_4606.jpeg",4.204,"Medium","Other car"
"Light gray/Silver","IMG_4607.jpeg",3.714,"Medium","Other car"
"Light gray/Silver","IMG_4608.jpeg",4.159,"Medium","Other car"
"White","IMG_4609.jpeg",3.822,"Medium","Other car"
"White","IMG_4610.jpeg",3.973,"Medium","Other car"
"Black/Dark gray","IMG_4611.jpeg",4.581,"Medium","Other car"
"Black/Dark gray","IMG_4612.jpeg",5.047,"Medium","Other car"
"White","IMG_4613.jpeg",3.851,"Medium","Other car"
"Black/Dark gray","IMG_4614.jpeg",3.834,"Medium","Other car"
"White","IMG_4615.jpeg",3.902,"Medium","Other car"
"White","IMG_4616.jpeg",4.576,"Medium","Other car"
"Black/Dark gray","IMG_4617.jpeg",3.584,"Medium","Other car"
"Black/Dark gray","IMG_4618.jpeg",3.975,"Medium","Other car"
"Black/Dark gray","IMG_4619.jpeg",3.894,"Medium","Other car"
"White","IMG_4620.jpeg",4.302,"Medium","Other car"
"Black/Dark gray","IMG_4621.jpeg",3.556,"Medium","Other car"
"Black/Dark gray","IMG_4622.jpeg",3.586,"Medium","Other car"
"Light gray/Silver","IMG_4623.jpeg",5.349,"Medium","Other car"
"Black/Dark gray","IMG_4624.jpeg",4.155,"Medium","Other car"
"Light gray/Silver","IMG_4625.jpeg",3.305,"Medium","Other car"
"Red","IMG_4626.jpeg",3.501,"Medium","Other car"
"Light gray/Silver","IMG_4627.jpeg",3.435,"Medium","Other car"
"Black/Dark gray","IMG_4628.jpeg",3.282,"Medium","Other car"
"White","IMG_4629.jpeg",4.01,"Medium","Other car"
"Black/Dark gray","IMG_4630.jpeg",3.217,"Medium","Other car"
"Black/Dark gray","IMG_4631.jpeg",3.687,"Medium","Other car"
"Light gray/Silver","IMG_4632.jpeg",3.418,"Medium","Other car"
"Blue","IMG_4633.jpeg",3.971,"Medium","Other car"
"Blue","IMG_4634.jpeg",4.19,"Medium","Other car"
"White","IMG_4635.jpeg",67.527,"Medium","Other car"
"Black/Dark gray","IMG_4636.jpeg",7.868,"Medium","Other car"
"Light gray/Silver","IMG_4637.jpeg",6.592,"Medium","Other car"
"Black/Dark gray","IMG_4638.jpeg",9.007,"Medium","Other car"
"Light gray/Silver","IMG_4639.jpeg",9.216999999999999,"Medium","Other car"
"Black/Dark gray","IMG_4640.jpeg",9.401,"Medium","Other car"
"Black/Dark gray","IMG_4641.jpeg",8.818999999999999,"Medium","Other car"
"Light gray/Silver","IMG_4642.jpeg",7.640000000000001,"Medium","Other car"
"Black/Dark gray","IMG_4643.jpeg",8.655,"Medium","Other car"
"Black/Dark gray","IMG_4644.jpeg",6.879,"Medium","Other car"
"Black/Dark gray","IMG_4645.jpeg",4.591,"Medium","Other car"
"Light gray/Silver","IMG_4646.jpeg",6.384,"Medium","Other car"
"Black/Dark gray","IMG_4647.jpeg",5.071,"Medium","Other car"
"Black/Dark gray","IMG_4648.jpeg",5.751,"Medium","Other car"
"White","IMG_4649.jpeg",4.188,"Medium","Other car"
"Black/Dark gray","IMG_4650.jpeg",4.78,"Medium","Other car"
"Black/Dark gray","IMG_4651.jpeg",3.489,"Medium","Other car"
"Black/Dark gray","IMG_4652.jpeg",3.663,"Medium","Other car"
"Black/Dark gray","IMG_4653.jpeg",3.787,"Medium","Other car"
"Black/Dark gray","IMG_4654.jpeg",4.968,"Medium","Other car"
"Black/Dark gray","IMG_4655.jpeg",4.239,"Medium","Other car"
"White","IMG_4656.jpeg",4.023,"Medium","Other car"
"White","IMG_4657.jpeg",4.296,"Medium","Other car"
"Light gray/Silver","IMG_4658.jpeg",3.798,"Medium","Other car"
"Black/Dark gray","IMG_4659.jpeg",3.71,"Medium","Other car"
"Red","IMG_4660.jpeg",3.925,"Medium","Other car"
"White","IMG_4661.jpeg",4.05,"Medium","Other car"
"White","IMG_4662.jpeg",3.722,"Medium","Other car"
"White","IMG_4663.jpeg",5.963,"Medium","Other car"
"Light gray/Silver","IMG_4664.jpeg",4.222,"Medium","Other car"
"Light gray/Silver","IMG_4665.jpeg",4.415,"Medium","Other car"
"Black/Dark gray","IMG_4666.jpeg",7.713,"Medium","Other car"
"Blue","IMG_4667.jpeg",4.734,"Medium","Other car"
"Light gray/Silver","IMG_4668.jpeg",5.305,"Medium","Other car"
"Light gray/Silver","IMG_4669.jpeg",3.932,"Medium","Other car"
"Light gray/Silver","IMG_4670.jpeg",4.342,"Medium","Other car"
"White","IMG_4671.jpeg",3.823,"Medium","Other car"
"Light gray/Silver","IMG_4672.jpeg",3.595,"Medium","Other car"
"Black/Dark gray","IMG_4673.jpeg",4.498,"Medium","Other car"
"White","IMG_4674.jpeg",3.856,"Medium","Other car"
"Black/Dark gray","IMG_4675.jpeg",4.288,"Medium","Other car"
"Black/Dark gray","IMG_4676.jpeg",3.968,"Medium","Other car"
"Black/Dark gray","IMG_4677.jpeg",3.837,"Medium","Other car"
"Black/Dark gray","IMG_4678.jpeg",3.621,"Medium","Other car"
"Black/Dark gray","IMG_4679.jpeg",3.88,"Medium","Other car"
"Red","IMG_4680.jpeg",4.158,"Medium","Other car"
"White","IMG_4681.jpeg",4.18,"Medium","Other car"
"Blue","IMG_4682.jpeg",3.916,"Medium","Other car"
"Black/Dark gray","IMG_4683.jpeg",3.881,"Medium","Other car"
"Light gray/Silver","IMG_4684.jpeg",4.313,"Medium","Other car"
"Black/Dark gray","IMG_4685.jpeg",3.629,"Medium","Other car"
"Light gray/Silver","IMG_4686.jpeg",3.963,"Medium","Other car"
"Black/Dark gray","IMG_4687.jpeg",3.421,"Medium","Other car"
"Black/Dark gray","IMG_4688.jpeg",4.367,"Medium","Other car"
"Red","IMG_4689.jpeg",4.429,"Medium","Other car"
"Black/Dark gray","IMG_4690.jpeg",4.122,"Medium","Other car"
"Black/Dark gray","IMG_4691.jpeg",5.437,"Medium","Other car"
"White","IMG_4692.jpeg",5.091,"Medium","Other car"
"Black/Dark gray","IMG_4693.jpeg",6.219,"Medium","Other car"
"Yellow","IMG_4694.jpeg",4.504,"Medium","Other car"
"Black/Dark gray","IMG_4695.jpeg",4.815,"Medium","Other car"
"Red","IMG_4696.jpeg",4.017,"Medium","Other car"
"Black/Dark gray","IMG_4697.jpeg",3.595,"Medium","Other car"
"Black/Dark gray","IMG_4698.jpeg",3.887,"Medium","Other car"
"Light gray/Silver","IMG_4699.jpeg",4.608,"Medium","Other car"
"White","IMG_4700.jpeg",4.238,"Medium","Other car"
"Black/Dark gray","IMG_4701.jpeg",3.952,"Medium","Other car"
"Black/Dark gray","IMG_4702.jpeg",3.667,"Medium","Other car"
"Black/Dark gray","IMG_4703.jpeg",3.363,"Medium","Other car"
"Red","IMG_4704.jpeg",3.92,"Medium","Other car"
"Black/Dark gray","IMG_4705.jpeg",4.223,"Medium","Other car"
"Light gray/Silver","IMG_4706.jpeg",7.389,"Medium","Other car"
"Black/Dark gray","IMG_4707.jpeg",4.665,"Medium","Other car"
"Black/Dark gray","IMG_4708.jpeg",4.25,"Medium","Other car"
"Black/Dark gray","IMG_4709.jpeg",3.786,"Medium","Other car"
"White","IMG_4710.jpeg",3.99,"Medium","Other car"
"Blue","IMG_4711.jpeg",4.069,"Medium","Other car"
"Black/Dark gray","IMG_4712.jpeg",5.688,"Medium","Other car"
"Light gray/Silver","IMG_4713.jpeg",6.787,"Medium","Other car"
"Blue","IMG_4714.jpeg",5.874,"Medium","Other car"
"Red","IMG_4715.jpeg",4.056,"Medium","Other car"
"Black/Dark gray","IMG_4716.jpeg",5.343,"Medium","Other car"
"White","IMG_4717.jpeg",4.561,"Medium","Other car"
"Black/Dark gray","IMG_4718.jpeg",5.931,"Medium","Other car"
"Black/Dark gray","IMG_4719.jpeg",3.812,"Medium","Other car"
"Black/Dark gray","IMG_4720.jpeg",3.257,"Medium","Other car"
"Black/Dark gray","IMG_4721.jpeg",3.707,"Medium","Other car"
"Black/Dark gray","IMG_4722.jpeg",3.999,"Medium","Other car"
"Black/Dark gray","IMG_4723.jpeg",4.76,"Medium","Other car"
"Black/Dark gray","IMG_4724.jpeg",4.564,"Medium","Other car"
"Black/Dark gray","IMG_4725.jpeg",4.001,"Medium","Other car"
"Light gray/Silver","IMG_4726.jpeg",4.155,"Medium","Other car"
"Light gray/Silver","IMG_4727.jpeg",3.842,"Medium","Other car"
"Red","IMG_4728.jpeg",3.703,"Medium","Other car"
"Black/Dark gray","IMG_4729.jpeg",4.142,"Medium","Other car"
"Black/Dark gray","IMG_4730.jpeg",3.434,"Medium","Other car"
"Black/Dark gray","IMG_4731.jpeg",3.745,"Medium","Other car"
"White","IMG_4732.jpeg",3.451,"Medium","Other car"
"Black/Dark gray","IMG_4733.jpeg",11.254,"Medium","Other car"
"Light gray/Silver","IMG_4734.jpeg",4.097,"Medium","Other car"
"White","IMG_4735.jpeg",4.857,"Medium","Other car"
"Black/Dark gray","IMG_4736.jpeg",3.486,"Medium","Other car"
"Black/Dark gray","IMG_4737.jpeg",3.844,"Medium","Other car"
"Black/Dark gray","IMG_4738.jpeg",3.784,"Medium","Other car"
"White","IMG_4739.jpeg",3.775,"Medium","Other car"
"Black/Dark gray","IMG_4740.jpeg",3.387,"Medium","Other car"
"Light gray/Silver","IMG_4741.jpeg",3.683,"Medium","Other car"
"White","IMG_4742.jpeg",3.649,"Medium","Other car"
"Red","IMG_4743.jpeg",3.942,"Medium","Other car"
"Blue","IMG_4744.jpeg",11.116,"Medium","Other car"
"Black/Dark gray","IMG_4745.jpeg",4.851,"Medium","Other car"
"Black/Dark gray","IMG_4746.jpeg",4.814,"Medium","Other car"
"Black/Dark gray","IMG_4747.jpeg",4.443,"Medium","Other car"
"White","IMG_4748.jpeg",4.439,"Medium","Other car"
"Black/Dark gray","IMG_4749.jpeg",4.237,"Medium","Other car"
"Blue","IMG_4750.jpeg",5.063,"Medium","Other car"
"Light gray/Silver","IMG_4751.jpeg",4.519,"Medium","Other car"
"Black/Dark gray","IMG_4752.jpeg",4.069,"Medium","Other car"
"Black/Dark gray","IMG_4755.jpeg",11.059,"Dark","Other car"
"Black/Dark gray","IMG_4756.jpeg",5.273,"Dark","Other car"
"Yellow","IMG_4757.jpeg",9.564,"Dark","Other car"
"Red","IMG_4758.jpeg",4.838,"Dark","Other car"
"White","IMG_4759.jpeg",5.395,"Dark","Other car"
"Blue","IMG_4760.jpeg",6.662,"Dark","Other car"
"White","IMG_4761.jpeg",5.508,"Dark","Other car"
"Light gray/Silver","IMG_4762.jpeg",5.309,"Dark","Other car"
"Black/Dark gray","IMG_4763.jpeg",5.563,"Dark","Other car"
"Black/Dark gray","IMG_4764.jpeg",4.693,"Dark","Other car"
"Black/Dark gray","IMG_4765.jpeg",5.495,"Dark","Other car"
"Red","IMG_4766.jpeg",5.171,"Dark","Other car"
"White","IMG_4767.jpeg",5.346,"Dark","Other car"
"Light gray/Silver","IMG_4768.jpeg",4.516,"Dark","Other car"
"Light gray/Silver","IMG_4769.jpeg",4.725,"Dark","Other car"
"Light gray/Silver","IMG_4770.jpeg",4.944,"Dark","Other car"
"Black/Dark gray","IMG_4771.jpeg",4.554,"Dark","Other car"
"Black/Dark gray","IMG_4772.jpeg",6.426,"Dark","Other car"
"White","IMG_4773.jpeg",4.892,"Dark","Other car"
"Black/Dark gray","IMG_4774.jpeg",6.294,"Dark","Other car"
"White","IMG_4775.jpeg",4.55,"Dark","Other car"
"Black/Dark gray","IMG_4776.jpeg",4.612,"Dark","Other car"
"Black/Dark gray","IMG_4777.jpeg",5.019,"Dark","Other car"
"Light gray/Silver","IMG_4778.jpeg",5.985,"Dark","Other car"
"White","IMG_4779.jpeg",4.931,"Dark","Other car"
"White","IMG_4780.jpeg",4.742,"Dark","Other car"
"Black/Dark gray","IMG_4781.jpeg",5.56,"Dark","Other car"
"Black/Dark gray","IMG_4782.jpeg",5.179,"Dark","Other car"
"Light gray/Silver","IMG_4783.jpeg",4.589,"Dark","Other car"
"Black/Dark gray","IMG_4784.jpeg",6.405,"Dark","Other car"
"Light gray/Silver","IMG_4785.jpeg",14.332,"Dark","Other car"
"Green","IMG_4786.jpeg",12.009,"Dark","Other car"
"Light gray/Silver","IMG_4787.jpeg",5.144,"Dark","Other car"
"Black/Dark gray","IMG_4788.jpeg",6.253,"Dark","Other car"
"Black/Dark gray","IMG_4789.jpeg",4.866,"Dark","Other car"
"White","IMG_4790.jpeg",5.253,"Dark","Other car"
"Black/Dark gray","IMG_4791.jpeg",5.412,"Dark","Other car"
"Black/Dark gray","IMG_4792.jpeg",7.417,"Dark","Other car"
"Black/Dark gray","IMG_4793.jpeg",5.636,"Dark","Other car"
"Black/Dark gray","IMG_4794.jpeg",4.854,"Dark","Other car"
"Black/Dark gray","IMG_4795.jpeg",4.65,"Dark","Other car"
"Black/Dark gray","IMG_4796.jpeg",5.279,"Dark","Other car"
"Black/Dark gray","IMG_4797.jpeg",4.731,"Dark","Other car"
"Black/Dark gray","IMG_4798.jpeg",5.5,"Dark","Other car"
"Light gray/Silver","IMG_4799.jpeg",4.541,"Dark","Other car"
"Light gray/Silver","IMG_4800.jpeg",5.127,"Dark","Other car"
"White","IMG_4801.jpeg",4.817,"Dark","Other car"
"Red","IMG_4802.jpeg",4.797,"Dark","Other car"
"Light gray/Silver","IMG_4803.jpeg",4.75,"Dark","Other car"
"Black/Dark gray","IMG_4804.jpeg",7.129,"Dark","Other car"
"Black/Dark gray","IMG_4805.jpeg",4.29,"Dark","Other car"
"Black/Dark gray","IMG_4806.jpeg",4.964,"Dark","Other car"
"White","IMG_4807.jpeg",4.788,"Dark","Other car"
"Light gray/Silver","IMG_4808.jpeg",4.875,"Dark","Other car"
"Light gray/Silver","IMG_4809.jpeg",5.2,"Dark","Other car"
"White","IMG_4810.jpeg",5.212,"Dark","Other car"
"White","IMG_4811.jpeg",4.08,"Dark","Other car"
"White","IMG_4812.jpeg",4.892,"Dark","Other car"
"Black/Dark gray","IMG_4813.jpeg",5.558,"Dark","Other car"
"Red","IMG_4814.jpeg",5.148,"Dark","Other car"
"Black/Dark gray","IMG_4815.jpeg",4.857,"Dark","Other car"
"Black/Dark gray","IMG_4816.jpeg",6.682,"Dark","Other car"
"White","IMG_4817.jpeg",4.736,"Dark","Other car"
"Black/Dark gray","IMG_4818.jpeg",5.267,"Dark","Other car"
"Black/Dark gray","IMG_4819.jpeg",4.655,"Dark","Other car"
"Black/Dark gray","IMG_4820.jpeg",4.705,"Dark","Other car"
"Light gray/Silver","IMG_4821.jpeg",6.525,"Dark","Other car"
"Light gray/Silver","IMG_4822.jpeg",4.788,"Dark","Other car"
"Black/Dark gray","IMG_4823.jpeg",5.03,"Dark","Other car"
"Black/Dark gray","IMG_4824.jpeg",5.094,"Dark","Other car"
"Black/Dark gray","IMG_4825.jpeg",7.124,"Dark","Other car"
"Light gray/Silver","IMG_4826.jpeg",12.219999999999999,"Dark","Other car"
"White","IMG_4827.jpeg",5.949,"Dark","Other car"
"White","IMG_4828.jpeg",6.506,"Dark","Other car"
"Red","IMG_4829.jpeg",5.996,"Dark","Other car"
"Red","IMG_4830.jpeg",5.136,"Dark","Other car"
"Black/Dark gray","IMG_4831.jpeg",6.281,"Dark","Other car"
"Black/Dark gray","IMG_4832.jpeg",4.685,"Dark","Other car"
"Black/Dark gray","IMG_4833.jpeg",4.64,"Dark","Other car"
"Black/Dark gray","IMG_4834.jpeg",6.132,"Dark","Other car"
"White","IMG_4835.jpeg",4.184,"Dark","Other car"
"Red","IMG_4836.jpeg",10.957,"Dark","Other car"
"Black/Dark gray","IMG_4837.jpeg",7.087,"Dark","Other car"
"Green","IMG_4838.jpeg",7.344,"Dark","Other car"
"Black/Dark gray","IMG_4839.jpeg",4.408,"Dark","Other car"
"Black/Dark gray","IMG_4840.jpeg",4.467,"Dark","Other car"
"Light gray/Silver","IMG_4841.jpeg",6.5,"Dark","Other car"
"White","IMG_4842.jpeg",4.447,"Dark","Other car"
"Blue","IMG_4843.jpeg",8.151,"Dark","Other car"
"Black/Dark gray","IMG_4844.jpeg",4.677,"Dark","Other car"
"White","IMG_4845.jpeg",4.364,"Dark","Other car"
"Black/Dark gray","IMG_4846.jpeg",7.313,"Dark","Other car"
"Black/Dark gray","IMG_4847.jpeg",4.859,"Dark","Other car"
"Black/Dark gray","IMG_4848.jpeg",4.97,"Dark","Other car"
"Red","IMG_4849.jpeg",4.921,"Dark","Other car"
"Black/Dark gray","IMG_4850.jpeg",6.035,"Dark","Other car"
"Light gray/Silver","IMG_4851.jpeg",4.912,"Dark","Other car"
"White","IMG_4852.jpeg",4.196,"Dark","Other car"
"Black/Dark gray","IMG_4853.jpeg",6.251,"Dark","Other car"
"Orange","IMG_4854.jpeg",10.219,"Dark","Other car"
"Black/Dark gray","IMG_4855.jpeg",4.273,"Dark","Other car"
"White","IMG_4856.jpeg",4.964,"Dark","Other car"
"Black/Dark gray","IMG_4857.jpeg",4.807,"Dark","Other car"
"Black/Dark gray","IMG_4858.jpeg",9.799,"Dark","Other car"
"Black/Dark gray","IMG_4859.jpeg",7.853,"Dark","Other car"
"Black/Dark gray","IMG_4860.jpeg",5.741,"Dark","Other car"
"Light gray/Silver","IMG_4861.jpeg",4.609,"Dark","Other car"
"Light gray/Silver","IMG_4862.jpeg",4.374,"Dark","Other car"
"Blue","IMG_4863.jpeg",5.056,"Dark","Other car"
"Black/Dark gray","IMG_4864.jpeg",4.608,"Dark","Other car"
"Light gray/Silver","IMG_4865.jpeg",4.141,"Dark","Other car"
"Light gray/Silver","IMG_4866.jpeg",3.582,"Dark","Other car"
"Light gray/Silver","IMG_4867.jpeg",3.468,"Dark","Other car"
"Black/Dark gray","IMG_4868.jpeg",4.804,"Dark","Other car"
"White","IMG_4869.jpeg",4.464,"Dark","Other car"
"Black/Dark gray","IMG_4870.jpeg",4.146,"Dark","Other car"
"White","IMG_4871.jpeg",4.048,"Dark","Other car"
"Black/Dark gray","IMG_4872.jpeg",3.659,"Dark","Other car"
"White","IMG_4873.jpeg",4.088,"Dark","Other car"
"Light gray/Silver","IMG_4874.jpeg",4.205,"Dark","Other car"
"Light gray/Silver","IMG_4875.jpeg",4.671,"Dark","Other car"
"Black/Dark gray","IMG_4876.jpeg",5.782,"Dark","Other car"
"Light gray/Silver","IMG_4877.jpeg",3.587,"Dark","Other car"
"Black/Dark gray","IMG_4878.jpeg",3.904,"Dark","Other car"
