color,image,lighting,model,source,year
Blue,Eksternt/non-tesla/daylight/2242_05907.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2243_00436.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2245_02437.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2246_04158.jpg,Light,Other car,external,
Blue,Eksternt/non-tesla/daylight/2247_01167.jpg,Light,Other car,external,
Blue,Eksternt/non-tesla/daylight/2248_04980.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2250_05248.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2251_06835.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2252_02638.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2253_04566.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2255_05764.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2256_03618.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2257_06412.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2258_05915.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2259_04646.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2260_05024.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2261_08013.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2262_00499.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2263_02215.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2264_02690.jpg,Light,Other car,external,
Blue,Eksternt/non-tesla/daylight/2265_07686.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2268_06817.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2269_07692.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2271_06254.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2273_03664.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2274_07983.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2275_04669.jpg,Dark,Other car,external,
Green,Eksternt/non-tesla/daylight/2276_00913.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2279_00328.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2280_04290.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2281_00690.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2283_06219.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2284_02557.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2285_04410.jpg,Light,Other car,external,
Orange,Eksternt/non-tesla/daylight/2286_04990.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2287_03571.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2288_00980.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2290_07287.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2291_01749.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2292_01378.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2293_07720.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2294_06937.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2295_02077.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2296_06972.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2297_00695.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2298_03057.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2299_08099.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2301_04989.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2302_05022.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2303_07433.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2304_03011.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2305_00736.jpg,Light,Other car,external,
Blue,Eksternt/non-tesla/daylight/2306_01246.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2307_04636.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2309_01635.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2315_04556.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2317_02889.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2320_01774.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2323_03157.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2326_02766.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2327_01140.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2328_03360.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2329_01629.jpg,Light,Other car,external,
Light gray/Silver,Eksternt/non-tesla/daylight/2334_03831.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2336_00030.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2337_04942.jpg,Light,Other car,external,
Orange,Eksternt/non-tesla/daylight/2338_06601.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2339_00916.jpg,Light,Other car,external,
Black/Dark gray,Eksternt/non-tesla/daylight/2340_00629.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2341_06941.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2342_00826.jpg,Light,Other car,external,
Red,Eksternt/non-tesla/daylight/2348_03349.jpg,Light,Other car,external,
Yellow,Eksternt/non-tesla/daylight/2349_08018.jpg,Light,Other car,external,
White,Eksternt/non-tesla/daylight/2350_04205.jpg,Light,Other car,external,
White,Eksternt/Tesla/daylight/Stanford/015213.jpg,Light,S 2012–2015,external,2012–2015
Black/Dark gray,Eksternt/Tesla/daylight/Stanford/015214.jpg,Light,S 2012–2015,external,2012–2015
Black/Dark gray,Eksternt/Tesla/daylight/Stanford/015216.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015217.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015218.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015219.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015220.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Stanford/015221.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Stanford/015222.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015224.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015225.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015226.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015227.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Stanford/015228.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015229.jpg,Light,S 2012–2015,external,2012–2015
Black/Dark gray,Eksternt/Tesla/daylight/Stanford/015230.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015231.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Stanford/015233.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015234.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015235.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015237.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015238.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Stanford/015240.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015242.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Stanford/015243.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015244.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015247.jpg,Light,S 2012–2015,external,2012–2015
Light gray/Silver,Eksternt/Tesla/daylight/Stanford/015248.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Stanford/015249.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Stanford/015250.jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Kaggle/3/-1x-1 (1).jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/-1x-1.jpg,Light,S 2016–nå,external,2021–nå
Red,Eksternt/Tesla/daylight/Kaggle/3/87d5ed96-774d-4d07-b337-631ada5c4bcd-homepage-model3.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/2019_Tesla_Model_3_Performance_AWD_Front.jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/2020_tesla_model_3-pic-1933248729736503232-1024x768.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/2022_tesla_model-3_sedan_performance_fq_oem_1_1600.jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/2022-tesla-model-3-mmp-1-1640025520.jpg,Light,3 2017–2023,external,2017–2023
Red,Eksternt/Tesla/daylight/Kaggle/3/2022-Tesla-Model-S-Plaid+-sedan-red-1001x-565-1_2.jpg,Light,S 2016–nå,external,2021–nå
Blue,Eksternt/Tesla/daylight/Kaggle/3/a9d1b6ea-tesla-model-e-125255b425255d.jpg,Light,S 2012–2015,external,2012–2015
White,Eksternt/Tesla/daylight/Kaggle/3/download (9).jpg,Light,S 2012–2015,external,2012–2015
Red,Eksternt/Tesla/daylight/Kaggle/3/ford-mustang-mach-e-vs-tesla-model-y-comparison.jpg,Light,Y 2020–2024,external,2020–2024
Red,Eksternt/Tesla/daylight/Kaggle/3/gettyimages-1177714952-1--95f350ff5337d36e5f87249be334f9cfe9d0fd2f.jpg,Light,S 2016–nå,external,2016–2020
White,Eksternt/Tesla/daylight/Kaggle/3/hero-image.fill.size_1200x675.jpg,Light,S 2012–2015,external,2012–2015
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/image-2-1020x600.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070922.756.jpg,Light,3 2017–2023,external,2017–2023
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070923.802.jpg,Light,S 2016–nå,external,2016–2020
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070924.001.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070924.172.jpg,Light,Y 2020–2024,external,2020–2024
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070927.657.jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070928.722.jpg,Light,X,external,2021–nå
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070929.744.jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070930.926.jpg,Light,Y 2020–2024,external,2020–2024
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070931.146.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070931.219.jpg,Light,Y 2020–2024,external,2020–2024
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070932.157.jpg,Light,3 2017–2023,external,2017–2023
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070932.204.jpg,Light,3 2017–2023,external,2017–2023
Light gray/Silver,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070932.447.jpg,Light,X,external,2021–nå
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070934.075.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070935.596.jpg,Light,X,external,2021–nå
Light gray/Silver,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070935.644.jpg,Light,Y 2020–2024,external,2020–2024
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070936.087.jpg,Light,Y 2020–2024,external,2020–2024
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070937.537.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070937.688.jpg,Light,Y 2020–2024,external,2020–2024
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070939.517.jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070940.338.jpg,Light,Y 2020–2024,external,2020–2024
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070941.470.jpg,Light,3 2017–2023,external,2017–2023
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070945.677.jpg,Light,S 2016–nå,external,2021–nå
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070945.858.jpg,Light,Y 2020–2024,external,2020–2024
Light gray/Silver,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070948.155.jpg,Light,3 2017–2023,external,2017–2023
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070949.618.jpg,Light,Y 2020–2024,external,2020–2024
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070949.718.jpg,Light,X,external,2016–2020
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070949.778.jpg,Light,Y 2020–2024,external,2020–2024
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070950.009.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070950.060.jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070950.138.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070950.233.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070950.603.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070950.867.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070951.050.jpg,Light,3 2017–2023,external,2017–2023
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070951.288.jpg,Light,Y 2020–2024,external,2020–2024
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070951.378.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070951.425.jpg,Light,3 2017–2023,external,2017–2023
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070951.627.jpg,Light,Y 2020–2024,external,2020–2024
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070951.725.jpg,Light,3 2017–2023,external,2017–2023
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070951.942.jpg,Light,3 2017–2023,external,2017–2023
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070952.601.jpg,Dark,Y 2020–2024,external,2020–2024
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070952.655.jpg,Light,X,external,2016–2020
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070952.813.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070953.109.jpg,Light,3 2017–2023,external,2017–2023
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070953.224.jpg,Light,3 2017–2023,external,2017–2023
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070953.376.jpg,Light,S 2016–nå,external,2021–nå
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070953.511.jpg,Light,3 2017–2023,external,2017–2023
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070954.464.jpg,Medium,S 2016–nå,external,2016–2020
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070955.029.jpg,Light,Y 2020–2024,external,2020–2024
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070955.379.jpg,Light,Y 2020–2024,external,2020–2024
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070955.436.jpg,Light,X,external,2021–nå
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070955.969.jpg,Light,S 2016–nå,external,2016–2020
Light gray/Silver,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070956.778.jpg,Light,X,external,2021–nå
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070956.843.jpg,Light,3 2017–2023,external,2017–2023
Light gray/Silver,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070957.424.jpg,Light,Y 2020–2024,external,2020–2024
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070957.573.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070957.732.jpg,Light,X,external,2016–2020
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070957.806.jpg,Light,Y 2020–2024,external,2020–2024
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070958.194.jpg,Light,Y 2020–2024,external,2020–2024
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070958.257.jpg,Light,3 2017–2023,external,2017–2023
Red,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070958.313.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070958.414.jpg,Light,Y 2020–2024,external,2020–2024
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070958.694.jpg,Light,S 2016–nå,external,2021–nå
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070959.110.jpg,Light,3 2017–2023,external,2017–2023
White,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070959.225.jpg,Light,3 2017–2023,external,2017–2023
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070959.477.jpg,Light,3 2017–2023,external,2017–2023
